Run,Time (ms)
259,95.57127952575684
260,96.02785110473633
261,108.81567001342773
262,95.61491012573242
263,92.68856048583984
264,96.64154052734375
265,95.91507911682129
266,98.33860397338867
267,110.06665229797363
268,102.82039642333984
269,93.9788818359375
270,102.92506217956543
271,95.50642967224121
272,95.70789337158203
273,94.64550018310547
274,100.36468505859375
275,95.60132026672363
276,95.60608863830566
277,95.52693367004395
278,99.32136535644531
279,92.55027770996094
280,96.99058532714844
281,95.18742561340332
282,104.01701927185059
283,94.94495391845703
284,102.97179222106934
285,94.68555450439453
286,97.59378433227539
287,98.9995002746582
288,95.81780433654785
289,95.7028865814209
290,96.28653526306152
291,94.88582611083984
292,92.07725524902344
293,97.83124923706055
294,97.63288497924805
295,87.34726905822754
296,94.33960914611816
297,106.99677467346191
298,92.16737747192383
299,100.91352462768555
300,97.11575508117676
301,98.97565841674805
302,94.75588798522949
303,96.86160087585449
304,97.45383262634277
305,93.92476081848145
306,99.76840019226074
307,94.73514556884766
308,94.02203559875488
309,101.16052627563477
310,100.54802894592285
311,95.47996520996094
312,93.0485725402832
313,96.36521339416504
314,100.79479217529297
315,96.39406204223633
316,99.77245330810547
317,95.97992897033691
318,101.65882110595703
319,98.9065170288086
320,102.11730003356934
321,93.98746490478516
322,99.99346733093262
323,97.69225120544434
324,90.36469459533691
325,101.81283950805664
326,98.39129447937012
327,98.32549095153809
328,98.22344779968262
329,98.9532470703125
330,100.13318061828613
331,96.88234329223633
332,94.5901870727539
333,97.91946411132812
334,95.64089775085449
335,99.41434860229492
336,99.75600242614746
337,96.14133834838867
338,97.2287654876709
339,97.15986251831055
340,99.38406944274902
341,101.1054515838623
342,91.29500389099121
343,105.45063018798828
344,96.79913520812988
345,93.98794174194336
346,97.92160987854004
347,98.35529327392578
348,94.14458274841309
349,94.53439712524414
350,96.87352180480957
351,96.05646133422852
352,99.18069839477539
353,99.71404075622559
354,104.766845703125
355,100.9073257446289
356,99.18713569641113
357,100.01492500305176
358,95.58653831481934
359,95.44157981872559
360,99.45821762084961
361,104.27355766296387
362,109.82966423034668
363,99.68113899230957
364,101.04727745056152
365,96.73237800598145
366,100.44407844543457
367,100.55160522460938
368,96.73905372619629
369,99.48897361755371
370,99.761962890625
371,95.87740898132324
372,97.97811508178711
373,95.63088417053223
374,99.44605827331543
375,103.79791259765625
376,106.92930221557617
377,106.7056655883789
378,98.99663925170898
379,99.37691688537598
380,98.02842140197754
381,99.50470924377441
382,101.8669605255127
383,94.5596694946289
384,98.77634048461914
385,100.98147392272949
386,98.51741790771484
387,98.44779968261719
388,100.6462574005127
389,95.57414054870605
390,94.11287307739258
391,100.49271583557129
392,103.70898246765137
393,97.15604782104492
394,101.07231140136719
395,97.0306396484375
396,95.42512893676758
397,100.96955299377441
398,95.02673149108887
399,96.76313400268555
400,101.73654556274414
401,98.59323501586914
402,95.65329551696777
403,96.32396697998047
404,93.27030181884766
405,100.53110122680664
406,113.52396011352539
407,104.10809516906738
408,95.22175788879395
409,97.01299667358398
410,91.85433387756348
411,103.40476036071777
412,97.75710105895996
413,92.14496612548828
414,94.63858604431152
415,105.28159141540527
416,94.06113624572754
417,92.97657012939453
418,99.49660301208496
419,99.46084022521973
420,89.95628356933594
421,104.07829284667969
422,94.00129318237305
423,100.7084846496582
424,94.09379959106445
425,102.39958763122559
426,92.8349494934082
427,94.23041343688965
428,100.43597221374512
429,91.50338172912598
430,99.85542297363281
431,98.00386428833008
432,99.22218322753906
433,97.34845161437988
434,104.62307929992676
435,114.22586441040039
436,94.14529800415039
437,97.92542457580566
438,88.50455284118652
439,101.88078880310059
440,97.31173515319824
441,101.49407386779785
442,98.15263748168945
443,102.41198539733887
444,99.84779357910156
445,95.7345962524414
446,99.24936294555664
447,96.53592109680176
448,97.99814224243164
449,100.79050064086914
450,97.51248359680176
451,102.91600227355957
452,100.48723220825195
453,96.2057113647461
454,98.91963005065918
455,98.51264953613281
456,102.21576690673828
457,108.02769660949707
458,135.73312759399414
459,111.12117767333984
460,96.65560722351074
461,97.78261184692383
462,108.26587677001953
463,92.2846794128418
464,104.9034595489502
465,96.10986709594727
466,102.4935245513916
467,93.83845329284668
468,100.10695457458496
469,102.7376651763916
470,97.64623641967773
471,100.09407997131348
472,109.33065414428711
473,96.52090072631836
474,96.32277488708496
475,109.73811149597168
476,99.27797317504883
477,94.34366226196289
478,105.41677474975586
479,91.4921760559082
480,104.4156551361084
481,103.05118560791016
482,106.46605491638184
483,110.64434051513672
484,106.80770874023438
485,112.11228370666504
486,101.23872756958008
487,115.97442626953125
488,104.45475578308105
489,106.22906684875488
490,105.20505905151367
491,112.26081848144531
492,119.73977088928223
493,95.51024436950684
494,101.50432586669922
495,96.02808952331543
496,96.99416160583496
497,104.27021980285645
498,104.98547554016113
499,98.59013557434082
500,103.55806350708008
501,102.46896743774414
502,99.16973114013672
503,98.17337989807129
504,105.66520690917969
505,97.80645370483398
506,97.0911979675293
507,95.59988975524902
508,106.32920265197754
509,94.14243698120117
510,103.70635986328125
511,95.25704383850098
512,101.84454917907715
513,101.33719444274902
514,101.52864456176758
515,99.43032264709473
516,98.98233413696289
517,102.2944450378418
518,99.78103637695312
519,96.23408317565918
520,91.28999710083008
521,106.39500617980957
522,106.99939727783203
523,96.18163108825684
524,105.23676872253418
525,95.60561180114746
526,99.23434257507324
527,99.24507141113281
528,106.41336441040039
529,95.98016738891602
530,101.58443450927734
531,98.71149063110352
532,97.09882736206055
533,96.5735912322998
534,95.58510780334473
535,97.30863571166992
536,99.57575798034668
537,99.62630271911621
538,100.7838249206543
539,99.91860389709473
540,97.83720970153809
541,95.83044052124023
542,93.86777877807617
543,100.84676742553711
544,100.39687156677246
545,94.37394142150879
546,99.78699684143066
547,101.34410858154297
548,100.01373291015625
549,111.10711097717285
550,102.73432731628418
551,92.71812438964844
552,106.98294639587402
553,91.72916412353516
554,93.39308738708496
555,104.57897186279297
556,102.2942066192627
557,98.45805168151855
558,89.64872360229492
559,102.49519348144531
560,97.42403030395508
561,95.65043449401855
562,105.42750358581543
563,101.19390487670898
564,107.06090927124023
565,105.73005676269531
566,114.14909362792969
567,105.67331314086914
568,105.89408874511719
569,98.80781173706055
570,102.3101806640625
571,112.31732368469238
572,108.4146499633789
573,103.46269607543945
574,107.6972484588623
575,104.48932647705078
576,102.62036323547363
577,99.28750991821289
578,100.50058364868164
579,93.08981895446777
580,94.85912322998047
581,101.45306587219238
582,93.91498565673828
583,93.94288063049316
584,99.59721565246582
585,97.25189208984375
586,90.62743186950684
587,93.67609024047852
588,108.9944839477539
589,99.51996803283691
590,94.24734115600586
591,102.33950614929199
592,103.37948799133301
593,95.49832344055176
594,95.72911262512207
595,101.12500190734863
596,92.50879287719727
597,101.20630264282227
598,93.40262413024902
599,100.05068778991699
600,101.81307792663574
601,97.96810150146484
602,94.9244499206543
603,101.75967216491699
604,96.10509872436523
605,101.76706314086914
606,97.37277030944824
607,94.00248527526855
608,97.1221923828125
609,107.1329116821289
610,97.65839576721191
611,99.83468055725098
612,101.49621963500977
613,93.08910369873047
614,99.45297241210938
615,102.40864753723145
616,98.6168384552002
617,93.49322319030762
618,102.25391387939453
619,100.0511646270752
620,93.16849708557129
621,108.69622230529785
622,98.10090065002441
623,95.10564804077148
624,100.92329978942871
625,100.24237632751465
626,95.80874443054199
627,98.07395935058594
628,100.74448585510254
629,93.14322471618652
630,96.45795822143555
631,97.37205505371094
632,95.53194046020508
633,92.38171577453613
634,98.12760353088379
635,96.31681442260742
636,94.34318542480469
637,100.76069831848145
638,94.39468383789062
639,94.27332878112793
640,97.80740737915039
641,103.41405868530273
642,102.71763801574707
643,105.56674003601074
644,97.3505973815918
645,104.14743423461914
646,96.54593467712402
647,97.81622886657715
648,99.08199310302734
649,93.79029273986816
650,104.41207885742188
651,90.85798263549805
652,99.20573234558105
653,103.47151756286621
654,93.49179267883301
655,100.13556480407715
656,97.08428382873535
657,90.43335914611816
658,103.96194458007812
659,100.17061233520508
660,97.20516204833984
661,95.95584869384766
662,97.71442413330078
663,100.9824275970459
664,95.08824348449707
665,97.44787216186523
666,98.47331047058105
667,97.37968444824219
668,102.63657569885254
669,97.06830978393555
670,96.6346263885498
671,99.69758987426758
672,100.53038597106934
673,99.18332099914551
674,96.74787521362305
675,100.28958320617676
676,95.91197967529297
677,99.1659164428711
678,100.1584529876709
679,102.05507278442383
680,98.46043586730957
681,100.372314453125
682,97.23186492919922
683,96.34280204772949
684,94.6953296661377
685,96.07672691345215
686,97.42164611816406
687,104.87985610961914
688,96.96674346923828
689,93.87826919555664
690,102.47540473937988
691,100.62360763549805
692,94.3152904510498
693,94.47860717773438
694,103.5914421081543
695,96.48776054382324
696,102.03266143798828
697,91.84765815734863
698,96.85754776000977
699,100.3880500793457
700,103.17540168762207
701,97.89633750915527
702,96.12584114074707
703,91.05134010314941
704,103.51014137268066
705,93.46127510070801
706,96.97532653808594
707,96.43936157226562
708,96.11296653747559
709,99.10106658935547
710,95.37053108215332
711,93.76382827758789
712,99.16853904724121
713,93.52421760559082
714,94.41828727722168
715,99.7922420501709
716,102.89216041564941
717,102.11992263793945
718,100.35562515258789
719,94.87032890319824
720,95.67904472351074
721,99.4875431060791
722,98.1743335723877
723,95.30329704284668
724,101.20058059692383
725,105.24439811706543
726,98.44493865966797
727,95.51358222961426
728,96.97747230529785
729,95.95179557800293
730,96.18902206420898
731,101.59969329833984
732,100.8141040802002
733,95.86119651794434
734,100.24213790893555
735,108.28399658203125
736,97.26595878601074
737,99.73287582397461
738,106.7664623260498
739,102.00738906860352
740,92.1785831451416
741,99.54261779785156
742,95.05128860473633
743,95.32380104064941
744,97.91755676269531
745,94.17271614074707
746,96.73357009887695
747,96.09222412109375
748,97.97382354736328
749,95.77369689941406
750,98.72722625732422
751,96.27580642700195
752,95.63136100769043
753,97.37443923950195
754,99.34473037719727
755,96.28963470458984
756,99.02119636535645
757,97.8095531463623
758,94.0403938293457
759,95.28112411499023
760,98.40273857116699
761,93.7509536743164
762,97.53012657165527
763,99.12490844726562
764,95.9780216217041
765,96.39596939086914
766,101.46522521972656
767,100.68178176879883
768,101.14312171936035
769,101.12905502319336
770,94.63262557983398
771,94.72227096557617
772,98.42109680175781
773,95.7498550415039
774,95.69478034973145
775,98.18100929260254
776,97.41425514221191
777,93.95122528076172
778,93.55640411376953
779,96.76623344421387
780,96.8780517578125
781,94.76733207702637
782,96.76957130432129
783,97.89657592773438
784,95.90864181518555
785,98.61350059509277
786,97.74136543273926
787,97.56898880004883
788,98.10519218444824
789,96.78840637207031
790,95.19243240356445
791,102.94103622436523
792,94.93660926818848
793,94.0847396850586
794,99.12633895874023
795,98.602294921875
796,94.43044662475586
797,96.11654281616211
798,94.22135353088379
799,93.5814380645752
800,101.1207103729248
801,99.05457496643066
802,94.87128257751465
803,97.3045825958252
804,100.29339790344238
805,94.59686279296875
806,95.91102600097656
807,98.06180000305176
808,96.66705131530762
809,93.93692016601562
810,98.63519668579102
811,96.21739387512207
812,103.48701477050781
813,98.09517860412598
814,95.42393684387207
815,92.61393547058105
816,97.25332260131836
817,95.66378593444824
818,94.00749206542969
819,97.9909896850586
820,99.81989860534668
821,93.57333183288574
822,95.1845645904541
823,103.06334495544434
824,98.82903099060059
825,94.8333740234375
826,96.62437438964844
827,98.95658493041992
828,93.7802791595459
829,94.23089027404785
830,100.20971298217773
831,100.19159317016602
832,94.92135047912598
833,103.34157943725586
834,106.4760684967041
835,94.54941749572754
836,99.87926483154297
837,94.09093856811523
838,93.56355667114258
839,97.38349914550781
840,94.33698654174805
841,101.89008712768555
842,99.23052787780762
843,98.52433204650879
844,95.43919563293457
845,96.94337844848633
846,98.13904762268066
847,96.13513946533203
848,98.07014465332031
849,98.39892387390137
850,94.82145309448242
851,95.77226638793945
852,102.36716270446777
853,94.06208992004395
854,92.4367904663086
855,97.52702713012695
856,94.80452537536621
857,99.14374351501465
858,100.6317138671875
859,99.26056861877441
860,94.14839744567871
861,93.64938735961914
862,119.14515495300293
863,97.95117378234863
864,100.37493705749512
865,102.34403610229492
866,99.23410415649414
867,97.26619720458984
868,96.27413749694824
869,98.58560562133789
870,100.42500495910645
871,92.05007553100586
872,104.56252098083496
873,97.67746925354004
874,95.58606147766113
875,105.49736022949219
876,97.88227081298828
877,100.92020034790039
878,90.18635749816895
879,95.7033634185791
880,102.16379165649414
881,95.58796882629395
882,103.32441329956055
883,95.75271606445312
884,98.94156455993652
885,100.55947303771973
886,99.53522682189941
887,100.29029846191406
888,96.6792106628418
889,101.86100006103516
890,96.34780883789062
891,93.01972389221191
892,111.20843887329102
893,99.38645362854004
894,96.91143035888672
895,100.75211524963379
896,92.29660034179688
897,104.38251495361328
898,102.02145576477051
899,97.2743034362793
900,93.5976505279541
901,98.30832481384277
902,100.06380081176758
903,97.81932830810547
904,98.91986846923828
905,94.98763084411621
906,105.0562858581543
907,100.66390037536621
908,103.01446914672852
909,100.4781723022461
910,96.09031677246094
911,94.3758487701416
912,98.47307205200195
913,98.2666015625
914,94.03061866760254
915,100.50153732299805
916,99.80559349060059
917,97.36943244934082
918,98.3133316040039
919,102.4320125579834
920,97.25809097290039
921,96.76766395568848
922,99.74312782287598
923,98.67525100708008
924,95.87621688842773
925,96.58527374267578
926,99.95365142822266
927,108.5512638092041
928,98.10876846313477
929,99.49898719787598
930,99.92218017578125
931,98.70219230651855
932,97.34416007995605
933,103.27935218811035
934,102.39648818969727
935,101.00412368774414
936,102.36501693725586
937,99.80082511901855
938,96.41361236572266
939,98.63948822021484
940,98.18649291992188
941,94.18964385986328
942,97.3508358001709
943,101.58920288085938
944,97.9301929473877
945,95.58439254760742
946,105.54718971252441
947,98.0217456817627
948,97.92470932006836
949,94.10881996154785
950,103.51371765136719
951,91.39347076416016
952,93.17469596862793
953,103.6837100982666
954,102.06770896911621
955,95.45731544494629
956,106.33420944213867
957,95.97969055175781
958,96.26913070678711
959,94.01655197143555
960,95.02792358398438
961,94.10905838012695
962,97.71919250488281
963,90.04640579223633
964,92.25916862487793
965,105.60202598571777
966,93.75333786010742
967,95.79825401306152
968,92.60392189025879
969,101.86529159545898
970,95.67046165466309
971,94.98023986816406
972,99.67732429504395
973,97.49794006347656
974,94.77901458740234
975,98.51384162902832
976,97.77307510375977
977,95.81327438354492
978,95.50333023071289
979,98.01292419433594
980,94.50483322143555
981,99.39050674438477
982,98.74987602233887
983,95.00622749328613
984,98.09017181396484
985,100.9361743927002
986,94.77853775024414
987,94.50101852416992
988,99.71261024475098
989,96.1008071899414
990,97.60570526123047
991,98.0372428894043
992,93.95360946655273
993,94.78378295898438
994,97.32580184936523
995,99.87902641296387
996,92.71407127380371
997,92.59605407714844
998,97.21708297729492
999,95.3376293182373
1000,94.48790550231934
